"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2017/06/01","15,410.0","15,740.0","15,410.0","15,700.0","+330.0","7,249,606","422,505","114,920","0.27","-","15,472.00","15,382.80","14,776.66","4,162,664","5,916,066","6,020,830"
"2017/05/31","15,320.0","15,410.0","15,270.0","15,370.0","-50.0","2,572,561","213,090","242,713","1.14","-","15,458.00","15,323.20","14,765.20","3,707,370","5,957,824","6,046,793"
"2017/05/30","15,420.0","15,430.0","15,240.0","15,420.0","-20.0","4,537,166","212,128","241,819","1.14","-","15,490.00","15,262.00","14,748.93","3,998,402","6,093,868","6,081,357"
"2017/05/29","15,430.0","15,510.0","15,330.0","15,440.0","+10.0","2,613,752","207,835","237,139","1.14","-","15,468.00","15,188.00","14,733.86","3,762,616","6,082,814","6,077,633"
"2017/05/26","15,600.0","15,600.0","15,420.0","15,430.0","-200.0","3,840,239","196,302","243,600","1.24","-","15,464.00","15,113.20","14,716.40","4,083,122","6,168,498","6,117,669"
"2017/05/25","15,490.0","15,690.0","15,470.0","15,630.0","+100.0","4,973,134","295,308","174,355","0.59","-","15,438.00","15,037.60","14,700.53","4,700,654","6,245,448","6,151,675"
"2017/05/24","15,570.0","15,590.0","15,440.0","15,530.0","+220.0","4,027,720","215,941","178,622","0.83","-","15,358.00","14,950.40","14,680.80","5,725,091","6,285,893","6,221,388"
"2017/05/23","15,360.0","15,440.0","15,270.0","15,310.0","-110.0","3,358,237","244,602","231,351","0.95","-","15,378.00","14,865.60","14,662.13","6,361,979","6,316,106","6,273,578"
"2017/05/22","15,420.0","15,490.0","15,320.0","15,420.0","+120.0","4,216,281","268,376","210,898","0.79","-","15,474.00","14,795.20","14,651.46","6,697,503","6,540,732","6,325,330"
"2017/05/19","15,290.0","15,340.0","15,130.0","15,300.0","+70.0","6,927,900","298,690","173,057","0.58","-","15,532.00","14,726.80","14,637.46","6,751,495","6,654,969","6,404,504"
"2017/05/18","15,200.0","15,310.0","15,070.0","15,230.0","-400.0","10,095,318","243,521","581,165","2.39","-","15,626.00","14,675.20","14,631.20","6,763,911","6,566,129","6,390,936"
"2017/05/17","15,630.0","15,690.0","15,560.0","15,630.0","-160.0","7,212,159","248,417","243,398","0.98","-","15,760.00","14,630.00","14,627.86","5,900,025","6,364,968","6,363,383"
"2017/05/16","15,840.0","15,930.0","15,720.0","15,790.0","+80.0","5,035,857","307,177","284,521","0.93","-","15,792.00","14,561.20","14,617.86","5,755,797","6,657,701","6,396,666"
"2017/05/15","15,570.0","15,730.0","15,550.0","15,710.0","-60.0","4,486,242","384,571","323,654","0.84","-","15,774.00","14,482.00","14,598.93","5,888,923","6,891,938","6,426,884"
"2017/05/12","15,780.0","15,840.0","15,630.0","15,770.0","-130.0","6,989,979","413,573","379,701","0.92","-","15,786.00","14,422.40","14,576.00","7,459,349","6,942,213","6,469,641"
"2017/05/11","15,850.0","15,920.0","15,780.0","15,900.0","+110.0","5,775,888","741,320","339,811","0.46","5.00","15,646.00","14,357.60","14,554.13","7,480,953","7,010,698","6,492,926"
"2017/05/10","15,770.0","15,840.0","15,710.0","15,790.0","+90.0","6,491,021","588,379","382,256","0.65","-","15,436.00","14,298.40","14,535.73","7,127,949","6,946,349","6,508,713"
"2017/05/09","15,800.0","15,810.0","15,680.0","15,700.0","-70.0","5,701,488","578,898","229,162","0.40","-","15,216.00","14,239.20","14,517.60","6,874,970","6,956,334","6,523,136"
"2017/05/08","15,500.0","15,830.0","15,480.0","15,770.0","+700.0","12,338,371","862,352","186,831","0.22","5.00","15,032.00","14,191.20","14,496.93","6,899,374","6,922,173","6,604,989"
"2017/05/02","14,910.0","15,100.0","14,900.0","15,070.0","+220.0","7,097,997","425,725","217,674","0.51","-","14,844.00","14,149.60","14,473.86","6,097,178","6,643,995","6,602,064"
"2017/05/01","14,710.0","14,860.0","14,700.0","14,850.0","+160.0","4,010,869","184,339","266,189","1.44","-","14,732.00","14,127.20","14,465.73","6,472,151","6,614,923","6,603,709"
"2017/04/28","14,750.0","14,800.0","14,640.0","14,690.0","-90.0","5,226,126","153,696","310,987","2.02","-","14,604.00","14,100.40","14,464.53","7,328,686","6,735,688","6,645,121"
"2017/04/27","14,700.0","14,810.0","14,690.0","14,780.0","-50.0","5,823,507","175,268","292,584","1.67","-","14,434.00","14,098.40","14,462.26","7,478,193","6,788,557","6,743,561"
"2017/04/26","14,700.0","14,830.0","14,660.0","14,830.0","+320.0","8,327,395","143,134","294,578","2.06","-","14,192.00","14,082.00","14,463.73","7,165,654","6,794,465","6,729,262"
"2017/04/25","14,180.0","14,570.0","14,170.0","14,510.0","+300.0","8,972,860","115,425","335,123","2.90","-","13,940.00","14,061.20","14,463.20","6,451,346","6,829,953","6,738,978"
"2017/04/24","14,220.0","14,250.0","14,150.0","14,210.0","+370.0","8,293,543","81,853","377,412","4.61","-","13,746.00","14,078.80","14,470.26","5,809,572","6,662,554","6,717,850"
"2017/04/21","13,760.0","13,870.0","13,700.0","13,840.0","+270.0","5,973,661","65,806","457,678","6.95","-","13,594.00","14,112.40","14,482.66","5,347,715","6,497,396","6,739,672"
"2017/04/20","13,570.0","13,690.0","13,540.0","13,570.0","0.0","4,260,812","69,856","503,670","7.21","-","13,508.00","14,165.60","14,501.33","5,109,593","6,490,173","6,807,143"
"2017/04/19","13,410.0","13,610.0","13,390.0","13,570.0","+30.0","4,755,856","64,325","515,458","8.01","-","13,504.00","14,228.80","14,513.46","6,052,209","6,449,090","6,842,016"
"2017/04/18","13,650.0","13,720.0","13,450.0","13,540.0","+90.0","5,763,989","73,467","508,328","6.92","-","13,532.00","14,294.00","14,526.66","6,515,475","6,378,244","6,908,778"
"2017/04/17","13,270.0","13,450.0","13,250.0","13,450.0","+40.0","5,984,260","19,852","491,023","24.73","-","13,626.00","14,361.20","14,545.73","6,304,059","6,308,652","6,894,925"
"2017/04/14","13,440.0","13,530.0","13,350.0","13,410.0","-140.0","4,783,052","4,643","492,253","106.02","-","13,756.00","14,431.60","14,565.33","6,120,466","6,375,549","6,884,668"
"2017/04/13","13,510.0","13,600.0","13,370.0","13,550.0","-160.0","8,973,890","33,245","473,478","14.24","-","13,856.00","14,485.60","14,585.33","8,069,950","6,320,050","6,854,271"
"2017/04/12","13,790.0","13,810.0","13,590.0","13,710.0","-300.0","7,072,188","11,779","459,920","39.05","-","13,908.00","14,529.20","14,604.00","8,453,529","6,134,818","6,824,998"
"2017/04/11","13,970.0","14,060.0","13,890.0","14,010.0","-90.0","4,706,906","68,139","415,733","6.10","-","14,010.00","14,572.00","14,621.20","8,187,715","5,966,280","6,856,583"
"2017/04/10","14,100.0","14,180.0","14,040.0","14,100.0","+190.0","5,066,296","28,877","414,690","14.36","-","14,038.00","14,604.80","14,635.46","8,986,755","5,937,663","6,896,043"
"2017/04/07","14,000.0","14,080.0","13,670.0","13,910.0","+100.0","14,530,474","10,879","434,418","39.93","-","14,102.00","14,640.00","14,646.13","8,806,929","5,976,445","6,914,537"
"2017/04/06","14,040.0","14,100.0","13,710.0","13,810.0","-410.0","10,891,781","56,552","472,574","8.36","-","14,182.00","14,688.40","14,659.86","7,248,964","5,719,758","6,827,444"
"2017/04/05","14,260.0","14,330.0","14,070.0","14,220.0","+70.0","5,743,122","33,862","363,200","10.73","-","14,320.00","14,731.20","14,672.26","6,040,101","5,692,465","6,872,949"
"2017/04/04","14,310.0","14,350.0","13,970.0","14,150.0","-270.0","8,702,106","39,835","368,573","9.25","-","14,422.00","14,740.40","14,678.40","5,968,263","5,646,974","6,891,496"
"2017/04/03","14,380.0","14,530.0","14,300.0","14,420.0","+110.0","4,167,165","127,883","344,457","2.69","-","14,494.00","14,752.00","14,685.73","5,502,079","5,637,024","6,887,841"
"2017/03/31","14,690.0","14,740.0","14,310.0","14,310.0","-190.0","6,740,649","224,218","353,297","1.58","-","14,446.00","14,763.60","14,687.60","6,074,644","5,722,666","6,986,228"
"2017/03/30","14,660.0","14,760.0","14,480.0","14,500.0","-230.0","4,847,465","79,159","328,886","4.15","-","14,512.00","14,784.40","14,688.00","6,036,086","5,630,326","7,045,289"
"2017/03/29","14,730.0","14,800.0","14,660.0","14,730.0","+220.0","5,383,930","148,156","326,111","2.20","-","14,486.00","14,798.00","14,680.66","6,260,831","5,615,443","7,083,986"
"2017/03/28","14,450.0","14,520.0","14,380.0","14,510.0","+330.0","6,371,188","90,606","418,430","4.62","-","14,402.00","14,802.40","14,665.06","7,026,968","5,548,310","7,080,690"
"2017/03/27","14,340.0","14,370.0","14,120.0","14,180.0","-460.0","7,029,992","87,557","740,216","8.45","-","14,490.00","14,808.40","14,649.73","6,710,307","5,461,855","7,104,063"
"2017/03/24","14,350.0","14,690.0","14,320.0","14,640.0","+270.0","6,547,858","163,605","407,499","2.49","-","14,664.00","14,826.00","14,637.06","6,137,227","5,437,052","7,114,080"
"2017/03/23","14,350.0","14,410.0","14,200.0","14,370.0","+60.0","5,971,191","153,116","416,348","2.72","-","14,770.00","14,832.00","14,621.46","5,986,270","5,430,501","7,158,868"
"2017/03/22","14,410.0","14,520.0","14,280.0","14,310.0","-640.0","9,214,615","172,125","751,265","4.36","-","14,926.00","14,854.40","14,610.93","5,438,779","5,424,683","7,276,725"
"2017/03/21","14,870.0","15,000.0","14,760.0","14,950.0","-100.0","4,787,883","415,084","384,228","0.93","-","15,104.00","14,868.00","14,597.33","4,192,797","5,393,704","7,237,629"
"2017/03/17","15,010.0","15,090.0","14,990.0","15,050.0","-120.0","4,164,591","387,658","400,582","1.03","-","15,158.00","14,868.40","14,575.33","4,040,059","5,483,869","7,243,796"
"2017/03/16","14,960.0","15,210.0","14,940.0","15,170.0","+20.0","5,793,074","354,798","363,414","1.02","-","15,190.00","14,860.00","14,552.80","4,738,477","5,685,160","7,299,714"
"2017/03/15","15,080.0","15,150.0","15,030.0","15,150.0","-50.0","3,233,735","391,931","291,261","0.74","-","15,108.00","14,819.20","14,529.46","4,258,982","5,660,029","7,361,888"
"2017/03/14","15,260.0","15,260.0","15,180.0","15,200.0","-20.0","2,984,703","412,248","284,896","0.69","-","15,006.00","14,784.80","14,505.33","4,480,850","5,700,996","7,408,948"
"2017/03/13","15,090.0","15,270.0","15,060.0","15,220.0","+10.0","4,024,194","423,300","275,181","0.65","-","14,922.00","14,742.00","14,477.20","4,455,657","5,806,266","7,457,909"
"2017/03/10","14,960.0","15,220.0","14,920.0","15,210.0","+450.0","7,656,682","335,246","189,209","0.56","-","14,844.00","14,702.80","14,447.60","4,449,113","5,900,924","7,495,628"
"2017/03/09","14,780.0","14,790.0","14,660.0","14,760.0","+120.0","3,395,596","196,548","318,798","1.62","-","14,798.00","14,660.40","14,415.86","4,124,946","6,002,722","7,515,713"
"2017/03/08","14,760.0","14,760.0","14,560.0","14,640.0","-140.0","4,343,078","197,269","361,623","1.83","-","14,870.00","14,635.20","14,388.00","5,068,487","6,184,578","7,568,041"
"2017/03/07","14,770.0","14,840.0","14,750.0","14,780.0","-50.0","2,858,737","219,203","297,541","1.36","-","14,918.00","14,630.00","14,361.86","6,241,764","6,300,441","7,636,608"
"2017/03/06","14,880.0","14,890.0","14,780.0","14,830.0","-150.0","3,991,476","259,679","301,013","1.16","-","14,852.00","14,613.60","14,329.86","6,591,188","6,592,264","7,718,792"
"2017/03/03","15,100.0","15,160.0","14,860.0","14,980.0","-140.0","6,035,845","265,617","269,080","1.01","-","14,774.00","14,613.60","14,297.33","7,483,564","6,669,017","7,830,630"
"2017/03/02","15,220.0","15,290.0","15,120.0","15,120.0","+240.0","8,113,301","288,274","207,401","0.72","-","14,720.00","14,613.60","14,257.46","7,538,036","6,748,736","7,961,849"
"2017/03/01","14,610.0","14,900.0","14,510.0","14,880.0","+430.0","10,209,462","204,913","289,337","1.41","-","14,662.00","14,604.00","14,215.06","6,801,803","6,812,540","8,099,480"
"2017/02/28","14,590.0","14,680.0","14,450.0","14,450.0","+10.0","4,605,858","73,240","330,073","4.51","-","14,654.00","14,583.60","14,157.73","5,654,990","6,696,249","8,635,312"
"2017/02/27","14,500.0","14,540.0","14,260.0","14,440.0","-270.0","8,453,354","92,842","343,100","3.70","-","14,732.00","14,565.20","14,122.26","5,474,940","6,819,736","8,656,779"
"2017/02/24","14,630.0","14,860.0","14,590.0","14,710.0","-120.0","6,308,206","202,495","307,245","1.52","-","14,776.00","14,552.80","14,087.20","4,626,231","6,831,055","8,649,246"
"2017/02/23","14,830.0","14,840.0","14,650.0","14,830.0","-10.0","4,432,136","241,484","307,073","1.27","-","14,758.00","14,545.20","14,043.20","4,646,572","6,857,124","8,719,143"
"2017/02/22","14,910.0","14,920.0","14,760.0","14,840.0","0.0","4,475,399","225,753","311,036","1.38","-","14,750.00","14,529.20","14,002.26","5,036,963","6,982,747","8,806,999"
"2017/02/21","14,680.0","14,860.0","14,660.0","14,840.0","+180.0","3,705,608","229,110","357,775","1.56","-","14,768.00","14,501.60","13,966.80","5,307,031","7,277,351","8,846,588"
"2017/02/20","14,520.0","14,680.0","14,430.0","14,660.0","+40.0","4,209,809","231,132","307,157","1.33","-","14,730.00","14,469.60","13,931.20","6,253,939","7,613,887","8,887,744"
"2017/02/17","14,610.0","14,680.0","14,510.0","14,620.0","-170.0","6,409,912","221,037","318,850","1.44","-","14,790.00","14,461.60","13,898.40","6,820,380","7,734,350","8,916,927"
"2017/02/16","14,900.0","14,920.0","14,650.0","14,790.0","-140.0","6,384,089","236,108","327,830","1.39","-","14,834.00","14,467.20","13,864.13","7,377,767","7,762,623","8,925,911"
"2017/02/15","14,950.0","15,020.0","14,920.0","14,930.0","+280.0","5,825,741","258,421","251,443","0.97","-","14,706.00","14,456.40","13,828.40","7,133,910","8,011,626","8,911,851"
"2017/02/14","15,020.0","15,030.0","14,610.0","14,650.0","-310.0","8,440,146","420,760","349,718","0.83","-","14,578.00","14,454.80","13,790.53","6,820,343","7,968,639","8,922,028"
"2017/02/13","15,060.0","15,060.0","14,900.0","14,960.0","+120.0","7,042,012","455,957","255,959","0.56","-","14,474.00","14,460.40","13,753.86","6,255,606","7,993,276","8,885,567"
"2017/02/10","14,590.0","14,870.0","14,570.0","14,840.0","+690.0","9,196,851","222,267","225,276","1.01","-","14,330.00","14,463.60","13,712.26","6,125,332","8,007,128","8,892,658"
"2017/02/09","14,190.0","14,260.0","14,090.0","14,150.0","-140.0","5,164,804","192,917","335,950","1.74","-","14,192.00","14,475.60","13,672.80","6,326,291","8,036,461","8,912,997"
"2017/02/08","14,180.0","14,290.0","14,090.0","14,290.0","+160.0","4,257,904","179,408","360,772","2.01","-","14,188.00","14,519.20","13,638.53","6,881,726","8,271,229","8,914,756"
"2017/02/07","14,050.0","14,240.0","13,980.0","14,130.0","-110.0","5,616,460","177,582","371,718","2.09","-","14,232.00","14,526.80","13,601.46","7,478,077","8,375,964","8,928,775"
"2017/02/06","14,410.0","14,420.0","14,120.0","14,240.0","+90.0","6,390,643","203,543","369,331","1.81","-","14,280.00","14,544.00","13,565.60","8,385,647","8,541,824","8,945,821"
"2017/02/03","14,310.0","14,370.0","14,000.0","14,150.0","+20.0","10,201,646","251,991","378,772","1.50","-","14,398.00","14,573.20","13,527.33","8,289,580","8,475,200","8,957,845"
"2017/02/02","14,530.0","14,540.0","14,070.0","14,130.0","-380.0","7,941,978","245,316","446,885","1.82","-","14,564.00","14,604.00","13,488.80","7,855,014","8,275,732","8,961,188"
"2017/02/01","14,190.0","14,520.0","14,160.0","14,510.0","+140.0","7,239,658","295,808","310,143","1.05","-","14,714.00","14,635.20","13,452.13","8,208,300","8,058,185","8,949,427"
"2017/01/31","14,500.0","14,590.0","14,350.0","14,370.0","-460.0","10,154,314","282,830","434,916","1.54","-","14,686.00","14,652.80","13,413.46","8,220,805","8,039,735","8,982,007"
"2017/01/30","14,840.0","14,900.0","14,750.0","14,830.0","-150.0","5,910,305","363,426","260,845","0.72","-","14,610.00","14,678.00","13,373.73","7,728,548","8,011,204","8,918,200"
"2017/01/27","14,990.0","15,030.0","14,900.0","14,980.0","+100.0","8,028,818","353,111","246,826","0.70","-","14,470.00","14,688.00","13,328.40","8,293,750","8,081,448","8,936,694"
"2017/01/26","14,660.0","14,920.0","14,640.0","14,880.0","+510.0","9,708,409","341,993","279,887","0.82","-","14,378.00","14,684.80","13,279.86","8,079,975","8,018,430","8,939,700"
"2017/01/25","14,450.0","14,490.0","14,270.0","14,370.0","+380.0","7,302,182","285,280","384,275","1.35","-","14,288.00","14,687.20","13,230.40","7,652,838","7,950,033","8,922,868"
"2017/01/24","14,000.0","14,170.0","13,960.0","13,990.0","-140.0","7,693,027","285,443","386,100","1.35","-","14,244.00","14,702.00","13,185.86","8,560,498","8,230,134","8,926,917"
"2017/01/23","14,250.0","14,350.0","14,110.0","14,130.0","-390.0","8,736,318","285,652","471,623","1.65","-","14,254.00","14,729.60","13,143.86","9,445,697","8,207,778","8,978,981"
"2017/01/20","14,390.0","14,570.0","14,350.0","14,520.0","+90.0","6,959,940","309,611","335,975","1.09","-","14,320.00","14,752.40","13,104.40","9,142,710","8,195,444","9,004,443"
"2017/01/19","14,410.0","14,490.0","14,260.0","14,430.0","+280.0","7,572,726","320,500","357,116","1.11","-","14,368.00","14,754.00","13,055.33","9,174,067","8,378,894","9,014,639"
"2017/01/18","13,960.0","14,220.0","13,780.0","14,150.0","+110.0","11,840,481","280,686","365,779","1.30","-","14,386.00","14,750.40","13,009.06","10,181,355","8,522,793","9,120,541"
"2017/01/17","14,400.0","14,410.0","14,040.0","14,040.0","-420.0","12,119,023","290,028","396,869","1.37","-","14,534.00","14,742.40","12,964.13","8,763,470","8,359,165","9,052,886"
"2017/01/16","14,650.0","14,700.0","14,410.0","14,460.0","-300.0","7,221,384","323,135","491,416","1.52","-","14,684.00","14,723.20","12,924.66","8,150,880","8,079,872","8,997,710"
"2017/01/13","14,590.0","14,770.0","14,550.0","14,760.0","+240.0","7,116,721","390,512","262,088","0.67","-","14,800.00","14,679.20","12,880.66","8,184,265","8,115,985","9,129,267"
"2017/01/12","14,740.0","14,750.0","14,420.0","14,520.0","-370.0","12,609,169","332,961","479,188","1.44","-","14,876.00","14,618.00","12,827.06","8,746,957","8,142,566","9,146,368"
"2017/01/11","14,880.0","14,940.0","14,810.0","14,890.0","+100.0","4,751,057","475,983","283,451","0.60","-","15,020.00","14,576.00","12,777.20","8,431,924","8,034,477","9,056,517"
"2017/01/10","14,950.0","15,070.0","14,700.0","14,790.0","-250.0","9,056,072","463,919","416,349","0.90","-","14,938.00","14,523.60","12,720.40","8,856,968","8,436,854","9,131,088"
"2017/01/06","14,850.0","15,050.0","14,830.0","15,040.0","-100.0","7,388,310","623,901","369,739","0.59","-","14,892.00","14,463.60","12,668.66","8,998,348","8,325,907","9,126,513"
"2017/01/05","15,260.0","15,270.0","15,040.0","15,140.0","-100.0","9,930,177","838,394","330,393","0.39","5.00","14,878.00","14,394.00","12,615.86","8,465,692","8,240,390","9,148,158"
"2017/01/04","14,760.0","15,240.0","14,760.0","15,240.0","+760.0","11,034,007","1,298,040","136,849","0.11","70.00","14,834.00","14,322.80","12,560.53","7,522,647","8,177,523","9,174,254"
"2016/12/30","14,340.0","14,610.0","14,320.0","14,480.0","-80.0","6,876,275","505,347","484,400","0.96","-","14,768.00","14,250.00","12,509.46","5,816,505","8,154,405","9,121,935"
